acts,rfwov,sbd,simo,disc,date,rpGroup,rp,evType,chType,crFlag,commit
1,16.26,,,,20140314,H,HXX,NAC,SP,none,none
1,16.26,,,,20140327,H,HXX,NAC,SP,none,none
1,16.26,,,,20140404,H,HXX,NAC,SP,none,none
1,16.26,,,,20140509,H,HXX,NAC,SP,none,none
1,16.26,,,,20140612,H,HXX,NAC,SP,none,none
1,16.26,,,,20140707,H,HXX,NAC,SP,none,none
1,20.325,,,2.033,20140621,U,CPXXV,NAC,SP,none,none
1,20.325,,,2.033,20140624,U,CPXXV,NAC,SP,none,none
2,162.602,650.403,,,20140103,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,,20140108,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,16.26,20140109,U,COC,NAC,SP,sbd,24mo
4,325.203,1300.813,,,20140110,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140111,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140113,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140114,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,,20140116,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,16.26,20140117,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,,20140118,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,16.26,20140120,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140121,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,,20140122,U,COC,NAC,SP,sbd,24mo
3,243.902,975.603,,,20140124,U,COC,NAC,SP,sbd,24mo
1,81.301,335.203,,,20140125,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140127,U,COC,NAC,SP,sbd,24mo
4,325.203,1320.806,,,20140128,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140129,U,COC,NAC,SP,sbd,24mo
4,325.203,1300.807,,40.65,20140130,U,COC,NAC,SP,sbd,24mo
6,487.805,1951.21,,81.301,20140131,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,,20140201,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140205,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,16.26,20140208,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140212,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,,20140214,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,16.26,20140217,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140218,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140219,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140220,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,,20140222,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,,20140224,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,16.26,20140225,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,,20140227,U,COC,NAC,SP,sbd,24mo
4,325.203,1310.806,,48.78,20140228,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,,20140301,U,COC,NAC,SP,sbd,24mo
3,243.902,975.61,,32.52,20140304,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140306,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140308,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,24.39,20140310,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140311,U,COC,NAC,SP,sbd,24mo
1,81.301,335.2,,,20140312,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,24.39,20140313,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,,20140314,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,49.919,20140317,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,8.13,20140324,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,8.13,20140326,U,COC,NAC,SP,sbd,24mo
4,325.203,1300.807,,56.911,20140327,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,24.39,20140328,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,24.39,20140329,U,COC,NAC,SP,sbd,24mo
3,243.902,975.6,,47.967,20140331,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,39.024,20140401,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140402,U,COC,NAC,SP,sbd,24mo
3,243.902,975.61,,56.911,20140404,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,16.26,20140405,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140408,U,COC,NAC,SP,sbd,24mo
4,325.203,1300.803,,40.65,20140410,U,COC,NAC,SP,sbd,24mo
1,81.301,335.203,,24.39,20140411,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140412,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,32.52,20140414,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,16.26,20140415,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,30.894,20140417,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140418,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,24.39,20140419,U,COC,NAC,SP,sbd,24mo
1,81.301,335.2,,8.13,20140422,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140425,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,24.39,20140426,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,32.52,20140430,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,48.78,20140502,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140505,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,24.39,20140506,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,16.26,20140507,U,COC,NAC,SP,sbd,24mo
3,243.902,975.6,,62.602,20140508,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,8.13,20140513,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,16.26,20140514,U,COC,NAC,SP,sbd,24mo
2,162.602,650.4,,48.78,20140515,U,COC,NAC,SP,sbd,24mo
3,243.902,975.603,,69.919,20140516,U,COC,NAC,SP,sbd,24mo
1,81.301,325.2,,8.13,20140517,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,16.26,20140520,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,8.13,20140521,U,COC,NAC,SP,sbd,24mo
2,162.602,650.403,,16.26,20140522,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,8.13,20140524,U,COC,NAC,SP,sbd,24mo
2,162.602,650.407,,38.211,20140527,U,COC,NAC,SP,sbd,24mo
5,406.504,1626.007,,105.691,20140529,U,COC,NAC,SP,sbd,24mo
1,81.301,325.203,,8.13,20140605,U,COC,NAC,SP,sbd,24mo
2,40.65,146.34,,4.065,20140102,U,COXXV,NAC,SP,sbd,24mo
8,162.602,483.768,,4.065,20140103,U,COXXV,NAC,SP,sbd,24mo
3,60.976,207.24,,,20140104,U,COXXV,NAC,SP,sbd,24mo
10,203.252,617.846,,14.228,20140107,U,COXXV,NAC,SP,sbd,24mo
5,101.626,320.993,,2.033,20140108,U,COXXV,NAC,SP,sbd,24mo
8,162.602,491.814,,6.098,20140109,U,COXXV,NAC,SP,sbd,24mo
20,406.504,1365.239,,20.325,20140110,U,COXXV,NAC,SP,sbd,24mo
1,20.325,52.854,,,20140111,U,COXXV,NAC,SP,sbd,24mo
14,284.553,1007.502,,10.163,20140113,U,COXXV,NAC,SP,sbd,24mo
16,325.203,1072.57,,12.195,20140114,U,COXXV,NAC,SP,sbd,24mo
11,223.577,723.209,,12.195,20140115,U,COXXV,NAC,SP,sbd,24mo
16,325.203,1048.425,,10.163,20140116,U,COXXV,NAC,SP,sbd,24mo
11,223.577,735.477,,10.163,20140117,U,COXXV,NAC,SP,sbd,24mo
10,203.252,654.257,,12.195,20140118,U,COXXV,NAC,SP,sbd,24mo
5,101.626,320.99,,2.033,20140120,U,COXXV,NAC,SP,sbd,24mo
16,325.203,1044.205,,10.163,20140121,U,COXXV,NAC,SP,sbd,24mo
9,182.927,613.675,,6.098,20140122,U,COXXV,NAC,SP,sbd,24mo
18,365.854,1218.905,,8.13,20140123,U,COXXV,NAC,SP,sbd,24mo
24,487.805,1491.537,,14.228,20140124,U,COXXV,NAC,SP,sbd,24mo
9,182.927,676.189,,6.098,20140125,U,COXXV,NAC,SP,sbd,24mo
18,365.854,1138.016,,8.13,20140127,U,COXXV,NAC,SP,sbd,24mo
15,304.878,1003.29,,6.098,20140128,U,COXXV,NAC,SP,sbd,24mo
18,365.854,1235.005,,10.163,20140129,U,COXXV,NAC,SP,sbd,24mo
12,243.902,837.021,,16.26,20140130,U,COXXV,NAC,SP,sbd,24mo
54,1097.561,3146.049,,34.553,20140131,U,COXXV,NAC,SP,sbd,24mo
14,284.553,960.763,,12.195,20140201,U,COXXV,NAC,SP,sbd,24mo
13,264.228,867.28,,8.13,20140203,U,COXXV,NAC,SP,sbd,24mo
20,406.504,1450.196,,16.26,20140204,U,COXXV,NAC,SP,sbd,24mo
12,243.902,881.163,,16.057,20140205,U,COXXV,NAC,SP,sbd,24mo
16,325.203,1096.785,,22.154,20140206,U,COXXV,NAC,SP,sbd,24mo
13,264.228,926.291,,14.228,20140207,U,COXXV,NAC,SP,sbd,24mo
2,40.65,105.7,,2.033,20140208,U,COXXV,NAC,SP,sbd,24mo
12,243.902,824.743,,14.228,20140210,U,COXXV,NAC,SP,sbd,24mo
16,325.203,1113.045,,20.122,20140211,U,COXXV,NAC,SP,sbd,24mo
5,101.626,320.993,,6.098,20140212,U,COXXV,NAC,SP,sbd,24mo
22,447.154,1620.939,,30.285,20140213,U,COXXV,NAC,SP,sbd,24mo
12,243.902,877.506,,10.163,20140214,U,COXXV,NAC,SP,sbd,24mo
7,142.276,455.063,,8.13,20140215,U,COXXV,NAC,SP,sbd,24mo
14,284.553,999.543,,12.195,20140217,U,COXXV,NAC,SP,sbd,24mo
23,467.48,1531.949,,26.22,20140218,U,COXXV,NAC,SP,sbd,24mo
21,426.829,1710.834,,24.187,20140219,U,COXXV,NAC,SP,sbd,24mo
21,426.829,1548.008,,18.293,20140220,U,COXXV,NAC,SP,sbd,24mo
22,447.154,1584.856,,30.081,20140221,U,COXXV,NAC,SP,sbd,24mo
5,101.626,337.337,,8.13,20140222,U,COXXV,NAC,SP,sbd,24mo
18,365.854,1312.474,,10.163,20140224,U,COXXV,NAC,SP,sbd,24mo
19,386.179,1483.029,,14.024,20140225,U,COXXV,NAC,SP,sbd,24mo
22,447.154,1467.05,,16.057,20140226,U,COXXV,NAC,SP,sbd,24mo
26,528.455,1820.308,,30.488,20140227,U,COXXV,NAC,SP,sbd,24mo
43,873.984,2580.72,,11.992,20140228,U,COXXV,NAC,SP,sbd,24mo
9,182.927,570.775,,11.992,20140301,U,COXXV,NAC,SP,sbd,24mo
8,162.602,479.544,,18.293,20140304,U,COXXV,NAC,SP,sbd,24mo
8,162.602,422.815,,16.26,20140305,U,COXXV,NAC,SP,sbd,24mo
13,264.228,687.057,,6.098,20140306,U,COXXV,NAC,SP,sbd,24mo
8,162.602,432.811,,27.846,20140307,U,COXXV,NAC,SP,sbd,24mo
3,60.976,158.55,,9.756,20140308,U,COXXV,NAC,SP,sbd,24mo
12,243.902,634.233,,34.35,20140310,U,COXXV,NAC,SP,sbd,24mo
11,223.577,581.361,,30.488,20140311,U,COXXV,NAC,SP,sbd,24mo
11,223.577,581.372,,34.146,20140312,U,COXXV,NAC,SP,sbd,24mo
10,203.252,528.522,,36.382,20140313,U,COXXV,NAC,SP,sbd,24mo
14,284.553,759.915,,44.309,20140314,U,COXXV,NAC,SP,sbd,24mo
6,121.951,317.1,,17.886,20140315,U,COXXV,NAC,SP,sbd,24mo
10,203.252,528.511,,28.252,20140317,U,COXXV,NAC,SP,sbd,24mo
14,284.553,739.911,,47.967,20140318,U,COXXV,NAC,SP,sbd,24mo
11,223.577,581.361,,30.285,20140319,U,COXXV,NAC,SP,sbd,24mo
14,284.553,739.918,,28.252,20140320,U,COXXV,NAC,SP,sbd,24mo
16,325.203,865.604,,47.967,20140321,U,COXXV,NAC,SP,sbd,24mo
2,40.65,105.7,,5.691,20140322,U,COXXV,NAC,SP,sbd,24mo
6,121.951,327.104,,25.813,20140324,U,COXXV,NAC,SP,sbd,24mo
6,121.951,317.1,,15.854,20140326,U,COXXV,NAC,SP,sbd,24mo
16,325.203,845.633,,54.065,20140327,U,COXXV,NAC,SP,sbd,24mo
8,162.602,422.807,,31.504,20140328,U,COXXV,NAC,SP,sbd,24mo
9,182.927,475.661,,36.585,20140329,U,COXXV,NAC,SP,sbd,24mo
40,813.008,2114.018,,109.959,20140331,U,COXXV,NAC,SP,sbd,24mo
9,182.927,587.18,,40.041,20140401,U,COXXV,NAC,SP,sbd,24mo
6,121.951,402.294,,19.919,20140402,U,COXXV,NAC,SP,sbd,24mo
21,426.829,1385.999,,64.634,20140403,U,COXXV,NAC,SP,sbd,24mo
12,243.902,837.1,,27.642,20140404,U,COXXV,NAC,SP,sbd,24mo
2,40.65,178.781,,8.13,20140405,U,COXXV,NAC,SP,sbd,24mo
14,284.553,964.998,,40.244,20140407,U,COXXV,NAC,SP,sbd,24mo
9,182.927,483.77,,22.358,20140408,U,COXXV,NAC,SP,sbd,24mo
3,60.976,231.634,,10.163,20140409,U,COXXV,NAC,SP,sbd,24mo
9,182.927,607.58,,27.846,20140410,U,COXXV,NAC,SP,sbd,24mo
10,203.252,695.072,,32.114,20140411,U,COXXV,NAC,SP,sbd,24mo
2,40.65,154.471,,10.163,20140412,U,COXXV,NAC,SP,sbd,24mo
3,60.976,247.974,,8.13,20140413,U,COXXV,NAC,SP,sbd,24mo
11,223.577,849.615,,26.22,20140414,U,COXXV,NAC,SP,sbd,24mo
11,223.577,674.842,,34.146,20140415,U,COXXV,NAC,SP,sbd,24mo
8,162.602,556.683,,18.089,20140416,U,COXXV,NAC,SP,sbd,24mo
5,101.626,308.96,,10.163,20140417,U,COXXV,NAC,SP,sbd,24mo
8,162.602,634.07,,28.252,20140418,U,COXXV,NAC,SP,sbd,24mo
7,142.276,443.114,,23.984,20140419,U,COXXV,NAC,SP,sbd,24mo
10,203.252,605.644,,28.455,20140422,U,COXXV,NAC,SP,sbd,24mo
12,243.902,857.511,,30.488,20140423,U,COXXV,NAC,SP,sbd,24mo
13,264.228,878.002,,26.423,20140424,U,COXXV,NAC,SP,sbd,24mo
13,264.228,792.647,,42.48,20140425,U,COXXV,NAC,SP,sbd,24mo
4,81.301,256.114,,16.26,20140426,U,COXXV,NAC,SP,sbd,24mo
18,365.854,1280.375,,63.821,20140428,U,COXXV,NAC,SP,sbd,24mo
18,365.854,1079.173,,50.813,20140429,U,COXXV,NAC,SP,sbd,24mo
41,833.333,2426.815,,109.146,20140430,U,COXXV,NAC,SP,sbd,24mo
6,121.951,361.817,,18.293,20140502,U,COXXV,NAC,SP,sbd,24mo
4,81.301,211.404,,15.854,20140503,U,COXXV,NAC,SP,sbd,24mo
1,20.325,81.22,,,20140504,U,COXXV,NAC,SP,sbd,24mo
6,121.951,349.611,,16.057,20140505,U,COXXV,NAC,SP,sbd,24mo
9,182.927,621.901,,29.878,20140506,U,COXXV,NAC,SP,sbd,24mo
12,243.902,784.425,,42.276,20140507,U,COXXV,NAC,SP,sbd,24mo
10,203.252,601.661,,32.52,20140508,U,COXXV,NAC,SP,sbd,24mo
8,162.602,577.244,,25.813,20140509,U,COXXV,NAC,SP,sbd,24mo
8,162.602,564.73,,26.423,20140510,U,COXXV,NAC,SP,sbd,24mo
6,121.951,317.107,,18.293,20140512,U,COXXV,NAC,SP,sbd,24mo
9,182.927,512.227,,30.081,20140513,U,COXXV,NAC,SP,sbd,24mo
9,182.927,516.287,,30.285,20140514,U,COXXV,NAC,SP,sbd,24mo
8,162.602,467.526,,28.049,20140515,U,COXXV,NAC,SP,sbd,24mo
17,345.528,1153.784,,42.48,20140516,U,COXXV,NAC,SP,sbd,24mo
3,60.976,231.63,,8.13,20140517,U,COXXV,NAC,SP,sbd,24mo
7,142.276,402.391,,14.228,20140519,U,COXXV,NAC,SP,sbd,24mo
7,142.276,382.138,,24.39,20140520,U,COXXV,NAC,SP,sbd,24mo
8,162.602,426.867,,16.26,20140521,U,COXXV,NAC,SP,sbd,24mo
11,223.577,642.319,,37.805,20140522,U,COXXV,NAC,SP,sbd,24mo
5,101.626,313.02,,18.293,20140523,U,COXXV,NAC,SP,sbd,24mo
4,81.301,215.464,,12.195,20140524,U,COXXV,NAC,SP,sbd,24mo
8,162.602,430.924,,26.22,20140526,U,COXXV,NAC,SP,sbd,24mo
9,182.927,581.329,,31.911,20140527,U,COXXV,NAC,SP,sbd,24mo
4,81.301,260.17,,10.163,20140528,U,COXXV,NAC,SP,sbd,24mo
11,223.577,634.193,,30.285,20140529,U,COXXV,NAC,SP,sbd,24mo
3,60.976,187,,9.959,20140530,U,COXXV,NAC,SP,sbd,24mo
7,142.276,369.95,,18.293,20140531,U,COXXV,NAC,SP,sbd,24mo
1,28.455,73.17,,,20140101,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,73.17,,,20140102,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,528.29,,8.537,20140103,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,308.78,,5.691,20140104,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,447.071,,5.691,20140107,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,243.659,,5.691,20140108,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,544.39,,11.382,20140109,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,381.951,,,20140110,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,292.681,,11.382,20140111,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,544.389,,5.691,20140113,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,300.73,,2.846,20140114,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,227.56,,5.691,20140115,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,81.22,,,20140116,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,447.07,,5.691,20140117,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,324.88,,8.537,20140118,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,390,,2.846,20140120,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,292.68,,2.846,20140121,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,227.561,,8.537,20140122,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,617.559,,11.382,20140123,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,536.34,,11.382,20140124,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,162.44,,5.691,20140125,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,73.17,,,20140127,U,COXXXV,NAC,SP,sbd,24mo
11,313.008,830.971,,25.61,20140128,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,593.412,,11.382,20140129,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,739.753,,17.073,20140130,U,COXXXV,NAC,SP,sbd,24mo
9,256.098,690.73,,11.382,20140131,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,73.171,,2.846,20140201,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,308.78,,,20140203,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,422.519,,2.846,20140204,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,81.22,,,20140205,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,520.241,,11.382,20140206,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,479.43,,5.691,20140207,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,227.56,,5.691,20140208,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,511.95,,11.382,20140210,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,585.361,,14.228,20140211,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,828.779,,22.764,20140212,U,COXXXV,NAC,SP,sbd,24mo
11,313.008,999.351,,22.764,20140213,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,536.261,,5.691,20140214,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,536.421,,14.228,20140215,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,544.39,,2.846,20140217,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,186.83,,2.846,20140218,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,406.34,,11.382,20140219,U,COXXXV,NAC,SP,sbd,24mo
11,313.008,1048.371,,11.098,20140220,U,COXXXV,NAC,SP,sbd,24mo
9,256.098,812.76,,19.634,20140221,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,178.781,,2.846,20140222,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,300.731,,2.846,20140224,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,650.08,,19.634,20140225,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,154.391,,2.846,20140226,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,528.29,,15.935,20140227,U,COXXXV,NAC,SP,sbd,24mo
16,455.285,1310.479,,11.382,20140228,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,81.22,,,20140301,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,625.61,,8.537,20140304,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,489.27,,13.659,20140305,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,609.511,,17.073,20140306,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,771.95,,53.496,20140307,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,227.56,,8.537,20140308,U,COXXXV,NAC,SP,sbd,24mo
11,313.008,901.79,,39.837,20140310,U,COXXXV,NAC,SP,sbd,24mo
11,313.008,837.07,,36.992,20140311,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,235.61,,16.789,20140312,U,COXXXV,NAC,SP,sbd,24mo
13,369.919,1007.56,,45.528,20140313,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,814.15,,42.683,20140314,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,389.999,,22.764,20140315,U,COXXXV,NAC,SP,sbd,24mo
9,256.098,706.829,,36.707,20140317,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,463.17,,19.919,20140318,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,308.779,,19.919,20140319,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,788.051,,45.528,20140320,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,373.901,,14.228,20140321,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,73.17,,2.846,20140322,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,316.83,,11.382,20140324,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,308.78,,14.228,20140326,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,381.95,,17.073,20140327,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,601.461,,36.707,20140328,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,154.39,,5.691,20140329,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,471.22,,31.301,20140331,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,780.001,,44.959,20140401,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,593.411,,25.61,20140402,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,625.69,,31.016,20140403,U,COXXXV,NAC,SP,sbd,24mo
12,341.463,1080.813,,45.528,20140404,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,243.66,,11.382,20140405,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,487.56,,33.008,20140407,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,804.633,,39.837,20140408,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,560.729,,25.325,20140409,U,COXXXV,NAC,SP,sbd,24mo
11,313.008,1016.092,,42.683,20140410,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,641.95,,31.301,20140411,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,479.269,,33.577,20140412,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,154.39,,13.659,20140413,U,COXXXV,NAC,SP,sbd,24mo
9,256.098,755.609,,34.146,20140414,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,481.461,,22.764,20140415,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,320.731,,25.041,20140416,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,593.17,,28.171,20140417,U,COXXXV,NAC,SP,sbd,24mo
10,284.553,836.83,,54.065,20140418,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,146.34,,8.252,20140419,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,424.389,,19.634,20140422,U,COXXXV,NAC,SP,sbd,24mo
2,56.911,162.44,,2.846,20140423,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,585.361,,42.683,20140424,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,568.779,,25.61,20140425,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,219.511,,11.382,20140426,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,560.731,,34.146,20140428,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,341.22,,14.228,20140429,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,577.07,,28.455,20140430,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,365.85,,22.764,20140502,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,536.339,,33.862,20140503,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,235.61,,11.382,20140505,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,292.681,,19.919,20140506,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,536.179,,28.455,20140507,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,333.171,,14.228,20140508,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,260.08,,14.228,20140509,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,446.83,,17.073,20140510,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,219.511,,8.537,20140512,U,COXXXV,NAC,SP,sbd,24mo
8,227.642,649.999,,28.455,20140513,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,511.95,,25.61,20140514,U,COXXXV,NAC,SP,sbd,24mo
9,256.098,682.68,,34.146,20140515,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,511.95,,17.073,20140516,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,219.511,,5.691,20140517,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,251.95,,11.098,20140519,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,73.17,,2.846,20140520,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,447.07,,27.602,20140521,U,COXXXV,NAC,SP,sbd,24mo
7,199.187,520.241,,25.61,20140522,U,COXXXV,NAC,SP,sbd,24mo
6,170.732,479.271,,30.447,20140523,U,COXXXV,NAC,SP,sbd,24mo
1,28.455,73.17,,2.846,20140524,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,227.56,,14.228,20140526,U,COXXXV,NAC,SP,sbd,24mo
3,85.366,294.39,,13.659,20140527,U,COXXXV,NAC,SP,sbd,24mo
4,113.821,308.78,,19.35,20140528,U,COXXXV,NAC,SP,sbd,24mo
5,142.276,381.95,,19.919,20140529,U,COXXXV,NAC,SP,sbd,24mo
2,73.171,190.98,,,20140103,U,COXLV,NAC,SP,sbd,24mo
1,36.585,93.504,,3.659,20140104,U,COXLV,NAC,SP,sbd,24mo
2,73.171,190.98,,,20140107,U,COXLV,NAC,SP,sbd,24mo
